"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_D26367g",36019.2236388691,1.42021927649056,0.185098524085818,7.67277472094857,1.68314955457378e-14,1.06526063397885e-12
"YALI0_D26411g",491.67666861135,-0.768357202232588,0.305500953178363,-2.51507301119284,0.011900773563214,0.0346483398839574
"YALI0_D26444g",1574.94071966367,-0.422395914984329,0.12528264935612,-3.37154360284683,0.000747482053698881,0.00342254798353538
"YALI0_D26466g",339.622241016576,-1.23933679516439,0.214928327954616,-5.76627942420922,8.10406547141382e-09,1.53799602882128e-07
"YALI0_D26510g",67735.2034863755,0.409938799117046,0.133809608382772,3.06359763003257,0.00218692833523904,0.0085016525179327
"YALI0_D26532g",3093.32501809217,0.643294481742235,0.223251939344422,2.88147320749493,0.00395820884830397,0.0139391525328729
"YALI0_D26664g",3006.70299000545,-0.702233829607556,0.252002680464647,-2.7866125404411,0.00532621201714034,0.0178688353932569
"YALI0_D26774g",9627.72530814441,-0.818178726676463,0.160679413832793,-5.09199471892447,3.54315975229941e-07,4.5017406834093e-06
"YALI0_D26796g",37116.9023411539,-0.715088594222923,0.168393842511405,-4.24652459708846,2.17111955119537e-05,0.000164645258686394
"YALI0_D26928g",1853.68070735059,0.507594783346288,0.141392547133209,3.5899684505158,0.000330717987382394,0.00169155756084107
"YALI0_D26972g",20933.9187019804,0.562903514949555,0.148013199334099,3.80306295304755,0.000142918018928551,0.000840869525789875
"YALI0_D26994g",12418.0214400919,-0.759015360555441,0.134295986009177,-5.65180973095932,1.58767282488668e-08,2.72886303810471e-07
"YALI0_D27060g",1651.65751449181,-0.647919919008763,0.133118849042472,-4.86722897372741,1.13173879303753e-06,1.2622625633144e-05
"YALI0_D27170g",23099.9697118538,0.870792153823308,0.271891788712644,3.20271589644668,0.001361382128456,0.00565717387556948
"YALI0_D27258g",6447.33478305022,-0.343023323586403,0.143514085833092,-2.39017181899024,0.0168404922710111,0.045951080132647
"YALI0_E00110g",2543.5947919989,0.656894276245859,0.274289216537531,2.39489646927471,0.0166250588201319,0.0454521188251648
"YALI0_E00154g",30295.9164538511,0.434119199238154,0.115836550425994,3.74768756184176,0.000178472371315099,0.00101639008520822
"YALI0_E00198g",17985.8051822851,0.751157916364373,0.196307323068916,3.82643858935752,0.000130010564273187,0.000780402019269699
"YALI0_E00242g",35897.1992977483,0.754628734322257,0.236126629120076,3.19586459661232,0.00139412519855658,0.00576374593688962
"YALI0_E00396g",13321.8715123828,0.528465620348681,0.14293445145663,3.69725853328671,0.000217940358233089,0.00119699278666219
"YALI0_E00484g",30915.4552186759,0.54702375784159,0.190982072535616,2.86426757537452,0.00417974771134941,0.0145733527318243
"YALI0_E00550g",163188.64065562,0.372188274959585,0.15627567202502,2.38161365833063,0.017236970629097,0.0468163506052349
"YALI0_E00572g",3857.28251366668,0.418649905639103,0.157626223706484,2.65596609367914,0.00790815651831316,0.0249785615401198
"YALI0_E00704g",33.8575185572053,-1.4870948438165,0.565579681259936,-2.62932862174913,0.00855536419802632,0.0265522118923163
"YALI0_E00792g",2797.34933163075,-1.2010449743495,0.316907619095606,-3.78988986688628,0.000150714092059819,0.000881378092771237
"YALI0_E00814g",146.751459185153,-2.85009894351177,0.413554635566711,-6.89171078836092,5.51253607819158e-12,2.18309323517622e-10
