"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_A03949g",83236.436003552,1.69749053487906,0.364243555027417,4.66031728344866,3.15722322268831e-06,1.79594014964487e-05
"YALI0_A03971g",2859.32679993795,0.9625263446019,0.150935651604824,6.37706422815177,1.80514771051586e-10,1.9728481614002e-09
"YALI0_A03993g",834.480458967664,0.734450195073716,0.165930063783048,4.42626356146047,9.58793666058079e-06,5.04096268969808e-05
"YALI0_A04059g",1365.93764840658,0.557372035995161,0.117114313145517,4.75921363516529,1.94348645997224e-06,1.14889575204703e-05
"YALI0_A04301g",7293.64978790091,-0.251468507898186,0.0812832826497141,-3.0937297276966,0.00197657459831606,0.00622414464440834
"YALI0_A04323g",204783.23802506,3.866700053058,0.869450463388278,4.44729195725463,8.69596112848536e-06,4.59588035163682e-05
"YALI0_A04345g",20151.1471910757,0.270916318943709,0.0914661933716976,2.96192843450659,0.00305718833363005,0.00907418599277788
"YALI0_A04587g",11905.8199056146,0.657642927178508,0.166312844707371,3.9542521705743,7.67744038614694e-05,0.000341315962427449
"YALI0_A04609g",18840.1355871284,-0.30570782211059,0.086129266218245,-3.54940701962965,0.000386099790505569,0.00146277566335291
"YALI0_A04631g",303.978791004473,-1.36932291059604,0.183998073697126,-7.44205025129799,9.9134495151075e-14,1.61767395082929e-12
"YALI0_A04675g",5157.40632164498,0.398811393963258,0.106788542763342,3.73458971948964,0.000188021454680372,0.000767032224681103
"YALI0_A04873g",9692.07964101261,1.48801529166755,0.214857022845172,6.92560695462967,4.34110206265354e-12,5.75724434601355e-11
"YALI0_A04895g",28041.7289469993,0.673683223560685,0.123184660424913,5.46888891227919,4.52865457868737e-08,3.5595928664e-07
"YALI0_A04961g",12407.384692925,0.214332550747164,0.0724561540426469,2.95810002033796,0.00309541667707041,0.00917490017954915
